run,Q_pred_no_transport_error_kg_s,e_pure_representativeness,e_transport
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n3_op,0.024233266361631884,-0.12760939010613134,0.05650188095282255
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n3_op,0.02627784425958442,-0.05400517461356394,0.12625269456241894
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n3_op,0.025042510658899696,-0.09847682846498325,-0.06647061607195524
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n3_op,0.03705136347623651,0.3338384144371989,-0.01584152161908442
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n3_op,0.034693746100477166,0.24896486789823474,0.04341814177905323
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n3_op,0.02728303819556264,-0.017818482411885633,0.010844056973263433
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n3_op,0.02063992006988811,-0.25696882173345426,-0.0036058395841139235
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n3_op,0.01998565352492805,-0.28052222892475875,0.12919285985912976
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n3_op,0.029224242798638497,0.052064324236391964,-0.003324137651933262
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n3_op,0.0468330524676572,0.6859764010244509,-0.056536870724981814
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n4_op,0.02829143213372019,0.018483408946655226,0.022871410839938072
source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_n4_op,0.028710802966997392,0.03358063816680077,0.05391996553698273
source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_n4_op,0.02514762847169777,-0.0946926174779405,0.0850261536351408
source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_n4_op,0.02649262022952874,-0.04627330155055293,0.026617987666088434
source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_n4_op,0.027174533379732177,-0.021724624532645388,0.07329610875119529
source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_n4_op,0.02627521802487551,-0.05409971830673518,0.04591233428218218
source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_n4_op,0.02590834735544542,-0.06730695674831087,0.05808232519105947
source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_n4_op,0.026928829530105485,-0.0305698923570637,0.0845318456793521
source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_n4_op,0.02869270170980176,0.03292899812087837,0.011227510087618131
source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_n4_op,0.02887977617325471,0.03966362492817006,0.05712775131498933
source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_n4_op,0.024184080654263387,-0.12938006140602684,0.09534736618779124
source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_n4_op,0.025546694405809818,-0.08032635877997633,0.01972423740716423
source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_n4_op,0.02660227472511326,-0.04232577128975235,0.07257472359316346
source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_n4_op,0.02663668536878782,-0.04108699802765428,0.03219969869069348
source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_n4_op,0.026162493477804583,-0.058157769536878755,0.05561843963586466
source_heterogeneity_les_rice_paddy_l250_cv0p5_s7_wind3_n4_op,0.027193749867152506,-0.021032836519817657,0.08996429364713676
source_heterogeneity_les_rice_paddy_l500_cv0p5_s0_wind3_n4_op,0.0277632370912409,-0.0005314604636439166,0.013922792122555617
source_heterogeneity_les_rice_paddy_l500_cv0p5_s1_wind3_n4_op,0.031503494443712254,0.1341167270398248,0.030132591851360913
source_heterogeneity_les_rice_paddy_l500_cv0p5_s2_wind3_n4_op,0.030852052196035193,0.11066499373731702,0.04583279724765647
source_heterogeneity_les_rice_paddy_l500_cv0p5_s3_wind3_n4_op,0.027048364530668032,-0.026266666762616762,0.05216250927854206
source_heterogeneity_les_rice_paddy_l500_cv0p5_s4_wind3_n4_op,0.025217808140012194,-0.09216616963020399,0.043612061266487194
source_heterogeneity_les_rice_paddy_l500_cv0p5_s5_wind3_n4_op,0.02512076666021254,-0.09565963495526893,0.08725787633281293
source_heterogeneity_les_rice_paddy_l500_cv0p5_s6_wind3_n4_op,0.029406770670149504,0.05863527504318178,0.03145237090410202
source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_n4_op,0.03399844774712517,0.22393432742188665,0.03930716383249386
source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_n4_op,0.027891839553608005,0.004098191144358995,0.005042227766525405
source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_n4_op,0.029234821296268726,0.052445147104497276,0.05214968144687442
source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_n4_op,0.023076036582351973,-0.16926932888069793,0.10703830255773703
source_heterogeneity_les_rice_paddy_l100_cv1p0_s3_wind3_n4_op,0.025658557180725163,-0.07629933109924537,0.012192699293703077
source_heterogeneity_les_rice_paddy_l100_cv1p0_s4_wind3_n4_op,0.02683243520496718,-0.03404006030069912,0.10449687557704102
source_heterogeneity_les_rice_paddy_l100_cv1p0_s5_wind3_n4_op,0.02382149192728163,-0.14243315115265212,0.04596900452377212
source_heterogeneity_les_rice_paddy_l100_cv1p0_s6_wind3_n4_op,0.024671459509032132,-0.11183456299833927,0.06357806729478788
source_heterogeneity_les_rice_paddy_l100_cv1p0_s7_wind3_n4_op,0.026617241896107927,-0.04178695744445508,0.10419775794493208
source_heterogeneity_les_rice_paddy_l250_cv1p0_s0_wind3_n4_op,0.028149412664746264,0.01337074896487375,-0.00776011374973595
source_heterogeneity_les_rice_paddy_l250_cv1p0_s1_wind3_n4_op,0.02966811540843823,0.0680436103548934,0.055198456176320604
source_heterogeneity_les_rice_paddy_l250_cv1p0_s2_wind3_n4_op,0.021802436313600886,-0.21511857176179403,0.12336790179343173
source_heterogeneity_les_rice_paddy_l250_cv1p0_s3_wind3_n4_op,0.024024460093117064,-0.13512635563694064,-0.0011364339541638513
source_heterogeneity_les_rice_paddy_l250_cv1p0_s4_wind3_n4_op,0.025684313234672216,-0.07537212057483565,0.09706673664032925
source_heterogeneity_les_rice_paddy_l250_cv1p0_s5_wind3_n4_op,0.024151174373410435,-0.13056467803980001,0.016588182072136512
source_heterogeneity_les_rice_paddy_l250_cv1p0_s6_wind3_n4_op,0.0250169174895753,-0.0993981751898877,0.058482195429912495
source_heterogeneity_les_rice_paddy_l250_cv1p0_s7_wind3_n4_op,0.02674470331414818,-0.037198383103600664,0.11544227293736486
source_heterogeneity_les_rice_paddy_l500_cv1p0_s0_wind3_n4_op,0.02708759495569437,-0.024854382759940608,-0.02098629390643199
source_heterogeneity_les_rice_paddy_l500_cv1p0_s1_wind3_n4_op,0.03440800928012654,0.23867842465715827,0.013903015756380033
source_heterogeneity_les_rice_paddy_l500_cv1p0_s2_wind3_n4_op,0.033048921921064296,0.18975167114494548,0.04538173792322761
source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_n4_op,0.026643176251134357,-0.04085332813253809,0.04509947194750719
source_heterogeneity_les_rice_paddy_l500_cv1p0_s4_wind3_n4_op,0.023171132477573648,-0.16584590404011637,0.02987612090491426
source_heterogeneity_les_rice_paddy_l500_cv1p0_s5_wind3_n4_op,0.023039207096974122,-0.17059517974749364,0.11219740889138013
source_heterogeneity_les_rice_paddy_l500_cv1p0_s6_wind3_n4_op,0.03006960088182529,0.0824969717699362,0.015145901799137204
source_heterogeneity_les_rice_paddy_l500_cv1p0_s7_wind3_n4_op,0.03931587341338258,0.4153601200008128,0.020287351894694994
source_heterogeneity_les_rice_paddy_l100_cv2p0_s0_wind3_n4_op,0.026533377654856874,-0.044806045976784746,-0.011288863188909051
source_heterogeneity_les_rice_paddy_l100_cv2p0_s1_wind3_n4_op,0.029667916279662053,0.06803644177629967,0.04918247785454584
source_heterogeneity_les_rice_paddy_l100_cv2p0_s2_wind3_n4_op,0.020782568314947063,-0.2518335259936978,0.1269805601270863
source_heterogeneity_les_rice_paddy_l100_cv2p0_s3_wind3_n4_op,0.024447942181677118,-0.11988112241064448,0.006608563157386282
source_heterogeneity_les_rice_paddy_l100_cv2p0_s4_wind3_n4_op,0.026561231815685836,-0.04380330420887626,0.16570786659209727
source_heterogeneity_les_rice_paddy_l100_cv2p0_s5_wind3_n4_op,0.017715965048616958,-0.36223036040690626,0.06873596830961376
source_heterogeneity_les_rice_paddy_l100_cv2p0_s6_wind3_n4_op,0.023502561608059684,-0.15391455079344504,0.07456329613809665
source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_n4_op,0.026828574100045372,-0.0341790589658949,0.1220309424527059
source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_n4_op,0.026092072624899567,-0.06069289996041592,-0.012613205731143579
source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_n4_op,0.030634995527306762,0.10285101617491402,0.04871378915630317
source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_n4_op,0.019678444856915733,-0.29158165249781365,0.14651983059089135
source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_n4_op,0.02231528029400194,-0.19665633616524084,-0.018036307164181253
source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_n4_op,0.024637379301772695,-0.11306144064465785,0.13945013909839876
source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_n4_op,0.018756551047833702,-0.3247695641214738,0.017726922681017387
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n4_op,0.023912061852303903,-0.13917265993578004,0.06440029541016494
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n4_op,0.02640013172451775,-0.049602861094472206,0.14160661342333042
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n4_op,0.025756534371198778,-0.07277218045940034,-0.06277088735351255
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n4_op,0.037837420035609234,0.36213622419213887,-0.00304695003736577
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n4_op,0.03543617372301349,0.2756920484920977,0.05253135704494999
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n4_op,0.026297818987207938,-0.053286090171792894,0.0327641765870296
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n4_op,0.02085122835759307,-0.24936178423237568,0.009411842158558281
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n4_op,0.020598041514958032,-0.25847643765000966,0.14043833819571266
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n4_op,0.0303694521765038,0.09329153202188058,-0.0019305661504819827
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n4_op,0.04622985628519871,0.6642615121750561,-0.013436133502004233
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n1_point,0.024431605545861972,-0.12046923659507626,0.12075975879333387
source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_n1_point,0.02891003981712625,0.04075310739168586,0.09037008000630145
source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_n1_point,0.023922614442306932,-0.13879276973479257,0.18573394801647128
source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_n1_point,0.02375573812870332,-0.14480026896452874,0.11945564029701544
source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_n1_point,0.0265013497075555,-0.045959042855659146,0.19388319135606363
source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_n1_point,0.02478889146499479,-0.10760704640381637,0.054192415816723766
source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_n1_point,0.01951803273249934,-0.29735644277848156,0.20292620352571866
source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_n1_point,0.02344689880081944,-0.1559183958233336,0.13639660519117902
source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_n1_point,0.025279206942278292,-0.08995583043133805,0.09611434730653115
source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_n1_point,0.029351282345276522,0.056637711328264145,0.10053519204814976
source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_n1_point,0.023273368819133177,-0.16216542518780414,0.15602716960227073
source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_n1_point,0.02139516157383927,-0.22978034509902548,0.12251180193018478
source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_n1_point,0.026856173335646678,-0.03318549443276416,0.15808782852515407
source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_n1_point,0.02433716055587951,-0.12386922903450541,0.03558747079742311
source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_n1_point,0.01948154745138943,-0.29866990239076135,0.21978046963601955
source_heterogeneity_les_rice_paddy_l250_cv0p5_s7_wind3_n1_point,0.02393384075551455,-0.13838862569247062,0.13412175403531754
source_heterogeneity_les_rice_paddy_l500_cv0p5_s0_wind3_n1_point,0.027239110480911082,-0.019399867488261155,0.014573080343392154
source_heterogeneity_les_rice_paddy_l500_cv0p5_s1_wind3_n1_point,0.034625782085300885,0.24651818292536842,0.013214167990126258
source_heterogeneity_les_rice_paddy_l500_cv0p5_s2_wind3_n1_point,0.03223384812695972,0.16040924929655562,0.03633010460762448
source_heterogeneity_les_rice_paddy_l500_cv0p5_s3_wind3_n1_point,0.02435468702149192,-0.12323828132004036,0.22721949194182778
source_heterogeneity_les_rice_paddy_l500_cv0p5_s4_wind3_n1_point,0.022463129852072973,-0.19133379465501574,0.08692646440053184
source_heterogeneity_les_rice_paddy_l500_cv0p5_s5_wind3_n1_point,0.02783173608007256,0.0019344834067448473,-0.05548216545240535
source_heterogeneity_les_rice_paddy_l500_cv0p5_s6_wind3_n1_point,0.02880058339731254,0.036812707801589066,0.01872220024474623
source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_n1_point,0.03634142867472653,0.3082809660424266,0.06686510681695601
source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_n1_point,0.02071091547402059,-0.25441300763119773,0.17768919629929503
source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_n1_point,0.02896041828707035,0.04256671780079011,0.118772734614847
source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_n1_point,0.02000388006169568,-0.27986607885032466,0.3012541592715234
source_heterogeneity_les_rice_paddy_l100_cv1p0_s3_wind3_n1_point,0.021449233642917058,-0.22783376618485646,0.14826904502460814
source_heterogeneity_les_rice_paddy_l100_cv1p0_s4_wind3_n1_point,0.024639735381781058,-0.11297662244290241,0.35073110015109943
source_heterogeneity_les_rice_paddy_l100_cv1p0_s5_wind3_n1_point,0.021240229172071246,-0.23535786694249963,0.043075786458851434
source_heterogeneity_les_rice_paddy_l100_cv1p0_s6_wind3_n1_point,0.01543968859029834,-0.44417565734400105,0.24942239315994616
source_heterogeneity_les_rice_paddy_l100_cv1p0_s7_wind3_n1_point,0.01956034778350409,-0.2958331131289477,0.20052464928593644
source_heterogeneity_les_rice_paddy_l250_cv1p0_s0_wind3_n1_point,0.022110468324340545,-0.2040295080876757,0.130372780327842
source_heterogeneity_les_rice_paddy_l250_cv1p0_s1_wind3_n1_point,0.029602654965346167,0.06568705325603592,0.1437815355063457
source_heterogeneity_les_rice_paddy_l250_cv1p0_s2_wind3_n1_point,0.019576015391848958,-0.2952690837407676,0.2482663289053634
source_heterogeneity_les_rice_paddy_l250_cv1p0_s3_wind3_n1_point,0.017179642370223226,-0.38153782236938494,0.15483645999248985
source_heterogeneity_les_rice_paddy_l250_cv1p0_s4_wind3_n1_point,0.025223602879805518,-0.09195756066651604,0.26058294433065166
source_heterogeneity_les_rice_paddy_l250_cv1p0_s5_wind3_n1_point,0.01938172726191686,-0.3022634004637893,0.02205676161632142
source_heterogeneity_les_rice_paddy_l250_cv1p0_s6_wind3_n1_point,0.015043702665780537,-0.458431036583608,0.283728260574488
source_heterogeneity_les_rice_paddy_l250_cv1p0_s7_wind3_n1_point,0.020429976212977485,-0.2645267401188896,0.19220740440331602
source_heterogeneity_les_rice_paddy_l500_cv1p0_s0_wind3_n1_point,0.024743040795527225,-0.10925765729976153,0.004884050059208736
source_heterogeneity_les_rice_paddy_l500_cv1p0_s1_wind3_n1_point,0.04092386792768278,0.4732474594169047,-0.06265112336054623
source_heterogeneity_les_rice_paddy_l500_cv1p0_s2_wind3_n1_point,0.03745124116969995,0.3482338962380283,-0.04484733723523748
source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_n1_point,0.020916240650722978,-0.24702136040308958,0.3551256621758946
source_heterogeneity_les_rice_paddy_l500_cv1p0_s4_wind3_n1_point,0.018089462319246477,-0.348784566230597,0.1065807711385578
source_heterogeneity_les_rice_paddy_l500_cv1p0_s5_wind3_n1_point,0.027298141058058497,-0.01727478371162444,-0.12358635765613946
source_heterogeneity_les_rice_paddy_l500_cv1p0_s6_wind3_n1_point,0.027469855350795203,-0.011093118626423693,0.016349634166315293
source_heterogeneity_les_rice_paddy_l500_cv1p0_s7_wind3_n1_point,0.04278379537732872,0.5402043119493384,0.09753486216285379
source_heterogeneity_les_rice_paddy_l100_cv2p0_s0_wind3_n1_point,0.01578011297723532,-0.4319204774557089,0.23438655515023787
source_heterogeneity_les_rice_paddy_l100_cv2p0_s1_wind3_n1_point,0.028120945690551732,0.012345946092293583,0.16487562900035033
source_heterogeneity_les_rice_paddy_l100_cv2p0_s2_wind3_n1_point,0.01439493189231641,-0.4817865975838286,0.45796591956544397
source_heterogeneity_les_rice_paddy_l100_cv2p0_s3_wind3_n1_point,0.019275218734079117,-0.30609767679173744,0.16444261786883305
source_heterogeneity_les_rice_paddy_l100_cv2p0_s4_wind3_n1_point,0.021811389121839445,-0.21479627324359404,0.6097963474020001
source_heterogeneity_les_rice_paddy_l100_cv2p0_s5_wind3_n1_point,0.014495093276708795,-0.47818081659195066,0.030103627882861084
source_heterogeneity_les_rice_paddy_l100_cv2p0_s6_wind3_n1_point,0.012717333699115487,-0.5421796493946474,0.25843920323902736
source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_n1_point,0.014509193591565403,-0.47767320931797097,0.28822345171641667
source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_n1_point,0.017439657580172883,-0.3721773496949787,0.16614181511235457
source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_n1_point,0.0288738980373972,0.03945201373018928,0.21534326016370162
source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_n1_point,0.014953266657316026,-0.4616867068429683,0.3832084418890671
source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_n1_point,0.012969102290320908,-0.5331160526200264,0.17648022915734707
source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_n1_point,0.022674272464685768,-0.1837327214095411,0.41621104215102034
source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_n1_point,0.011866236197541818,-0.5728189143371798,0.01954341078263999
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n1_point,0.011651122843427175,-0.5805629331331567,0.3168414175748552
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n1_point,0.01598866488807828,-0.42441266872783207,0.2638950178875309
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n1_point,0.019988892158727824,-0.28040563904068605,0.02349816332100385
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n1_point,0.04921918679269858,0.7718765495247526,-0.18645301789349034
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n1_point,0.04620987555304317,0.6635422115718616,-0.22346108943874465
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n1_point,0.016634446265549045,-0.4011647251224334,0.4935741699570347
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n1_point,0.012934674917108075,-0.5343554281406842,0.13264954479395014
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n1_point,0.026365579729408974,-0.05084672296749321,-0.1837037169180208
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n1_point,0.024643878561653988,-0.11282746916070316,0.037699963387604854
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n1_point,0.04966297549719275,0.7878528150764184,0.18754912673715562
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n2_point,0.025932468997030358,-0.06643858459823035,0.15210037111002417
source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_n2_point,0.032233395519011436,0.16039295554076735,-0.02637634697843974
source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_n2_point,0.028044783186242223,0.00960411787177704,0.00170701224848086
source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_n2_point,0.026678839801485624,-0.03956945059091284,0.0034840801411432365
source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_n2_point,0.023198719617619087,-0.16485277494351333,0.23102806235233775
source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_n2_point,0.027860121549268202,0.0029563521228382654,-0.0033349797762578653
source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_n2_point,0.029205469410703497,0.05138848767742444,0.01960747978416346
source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_n2_point,0.032795719912152424,0.18063647174571326,-0.05813829652030866
source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_n2_point,0.025582028958421717,-0.07905432506221773,0.1513693782748347
source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_n2_point,0.032372787433237356,0.1654110243083503,-0.019245619414196613
source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_n2_point,0.027059747051096237,-0.02585689930534105,0.03088163221145955
source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_n2_point,0.025217201508422177,-0.09218800819273609,0.0192932227514903
source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_n2_point,0.023284413584162236,-0.1617678168276249,0.2063276218775364
source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_n2_point,0.02746190030454997,-0.01137949800021712,0.00635945684443492
source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_n2_point,0.029292417196523837,0.054518582926194686,0.02276612737652832
source_heterogeneity_les_rice_paddy_l250_cv0p5_s7_wind3_n2_point,0.03240286302633631,0.1664937369982112,-0.018143024914073824
source_heterogeneity_les_rice_paddy_l500_cv0p5_s0_wind3_n2_point,0.025804758678369562,-0.07103611928974145,0.09286061179382164
source_heterogeneity_les_rice_paddy_l500_cv0p5_s1_wind3_n2_point,0.03030405074289869,0.09093709924755881,0.08431698405045608
source_heterogeneity_les_rice_paddy_l500_cv0p5_s2_wind3_n2_point,0.02745962292789263,-0.0114614829040021,0.2103908040828526
source_heterogeneity_les_rice_paddy_l500_cv0p5_s3_wind3_n2_point,0.026074721906655777,-0.06131752082022549,0.1186377829932187
source_heterogeneity_les_rice_paddy_l500_cv0p5_s4_wind3_n2_point,0.028383434674836738,0.02179547393033109,-0.033530965537766994
source_heterogeneity_les_rice_paddy_l500_cv0p5_s5_wind3_n2_point,0.0230903386072012,-0.16875446010507594,0.20959855513365325
source_heterogeneity_les_rice_paddy_l500_cv0p5_s6_wind3_n2_point,0.02826053288202189,0.017371044784429777,0.09570735999516543
source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_n2_point,0.032115388797116166,0.15614474753820165,0.12945243483218313
source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_n2_point,0.023819160851188625,-0.14251706922065574,0.21195455893104204
source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_n2_point,0.03622110858904988,0.30394947760997476,-0.14124514067022986
source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_n2_point,0.0287812506071245,0.03611673292261864,-0.07956770131177264
source_heterogeneity_les_rice_paddy_l100_cv1p0_s3_wind3_n2_point,0.024934523178303757,-0.10236434666629143,-0.011751416042881171
source_heterogeneity_les_rice_paddy_l100_cv1p0_s4_wind3_n2_point,0.020241786837574355,-0.27130150343529574,0.34027072115087764
source_heterogeneity_les_rice_paddy_l100_cv1p0_s5_wind3_n2_point,0.02531963925682641,-0.08850027875201928,-0.023193274594750513
source_heterogeneity_les_rice_paddy_l100_cv1p0_s6_wind3_n2_point,0.030201539058593848,0.08724670813571342,-0.02744645019894812
source_heterogeneity_les_rice_paddy_l100_cv1p0_s7_wind3_n2_point,0.038002945614009194,0.3680950973435522,-0.21732954140868144
source_heterogeneity_les_rice_paddy_l250_cv1p0_s0_wind3_n2_point,0.022826479370613516,-0.1782533166313804,0.2170867350287149
source_heterogeneity_les_rice_paddy_l250_cv1p0_s1_wind3_n2_point,0.03686436700653725,0.32710659538257797,-0.14072575878339066
source_heterogeneity_les_rice_paddy_l250_cv1p0_s2_wind3_n2_point,0.027531534092699848,-0.008872701681192056,-0.03625908434045244
source_heterogeneity_les_rice_paddy_l250_cv1p0_s3_wind3_n2_point,0.0224899305520911,-0.19036897717290302,0.01144370846532572
source_heterogeneity_les_rice_paddy_l250_cv1p0_s4_wind3_n2_point,0.02041297920958528,-0.26513862734591115,0.28675364465553993
source_heterogeneity_les_rice_paddy_l250_cv1p0_s5_wind3_n2_point,0.02446777888995542,-0.11916700662555187,-0.01653590997714803
source_heterogeneity_les_rice_paddy_l250_cv1p0_s6_wind3_n2_point,0.029996267387629665,0.0798569870987711,-0.013083319701413701
source_heterogeneity_les_rice_paddy_l250_cv1p0_s7_wind3_n2_point,0.03638638767180068,0.30989947698900844,-0.12637313728045343
source_heterogeneity_les_rice_paddy_l500_cv1p0_s0_wind3_n2_point,0.02472857486793757,-0.10977842652683532,0.05580488385436582
source_heterogeneity_les_rice_paddy_l500_cv1p0_s1_wind3_n2_point,0.03175102356646082,0.1430277041709561,0.1026770349516799
source_heterogeneity_les_rice_paddy_l500_cv1p0_s2_wind3_n2_point,0.02649659941186774,-0.04613005213234431,0.32948514855584177
source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_n2_point,0.024784105719097935,-0.10777933187781935,0.14090583199172704
source_heterogeneity_les_rice_paddy_l500_cv1p0_s4_wind3_n2_point,0.028268540275362262,0.01765930863857232,-0.12090472809187042
source_heterogeneity_les_rice_paddy_l500_cv1p0_s5_wind3_n2_point,0.02005984900611445,-0.27785121297017606,0.2808873847156815
source_heterogeneity_les_rice_paddy_l500_cv1p0_s6_wind3_n2_point,0.028438179239719957,0.02376626249981842,0.10301161065691228
source_heterogeneity_les_rice_paddy_l500_cv1p0_s7_wind3_n2_point,0.03546629098595664,0.27677626128434873,0.16255417747555706
source_heterogeneity_les_rice_paddy_l100_cv2p0_s0_wind3_n2_point,0.020533188925441974,-0.2608111121951914,0.28994596248000487
source_heterogeneity_les_rice_paddy_l100_cv2p0_s1_wind3_n2_point,0.04141627319243194,0.4909739071362928,-0.2980813254959152
source_heterogeneity_les_rice_paddy_l100_cv2p0_s2_wind3_n2_point,0.030869374536097897,0.11128859299078034,-0.20896244252933582
source_heterogeneity_les_rice_paddy_l100_cv2p0_s3_wind3_n2_point,0.022105921067531693,-0.2041932080231949,0.0127114582841657
source_heterogeneity_les_rice_paddy_l100_cv2p0_s4_wind3_n2_point,0.016783833071487002,-0.3957868431317229,0.4923272003501573
source_heterogeneity_les_rice_paddy_l100_cv2p0_s5_wind3_n2_point,0.018033817215980654,-0.3507877739225051,0.007031232447907099
