geometry,n,CV,L_m,m_realizations,bias,bias_se,bias_p,MAE,RMSE,sigma_rep,sigma_rep_lo,sigma_rep_hi,sigma_rep_chi2_lo,sigma_rep_chi2_hi,bias_pure,sigma_rep_pure,bias_transport,sigma_rep_transport,sigma_reported,R_mean,cover68,cover95,dfs,chi2_per_dof,prior_influence,ak_diag,sigma_log,N_eff_simple,N_eff_Acorr_log,N_eff_Acorr_lognormal,N_eff_logfield,N_eff_lognormal,L_hat_m,cv_realized_mean,source_total_sd_kg_s,L_H_m,l_star,H_simple,H_lognormal,H_sigmalog,Pi
open_path,3,1.0,250.0,8,-0.035921415366387544,0.03352597537066405,0.3195119479446379,0.07965647477714849,0.09569893026468555,0.0948257781219589,0.052566278607462415,0.11617063738292602,0.06269635313705577,0.19299625969813558,-0.07163968141171065,0.08285245195480005,0.03571826604532312,0.03943218687943982,0.2354933675266722,0.3382535806157111,1.0,1.0,0.9999572083229424,0.7109968769774417,4.279167705767417e-05,0.9999572083229424,0.8325546111576977,16.0,2.5464790894703255,3.3504980811512097,5.170112392916099,6.532237724175007,146.71235324049746,0.9519046662436574,3.708994804513593e-18,158.09062821657017,0.25,0.25,0.39126320608978427,0.32574798640639446,1.581371412209977
open_path,3,1.0,500.0,8,0.07349641016968302,0.06820706773866722,0.31696239737464316,0.15332762359508992,0.19485161260400252,0.19291872049144718,0.09316296695911992,0.2425567360381637,0.12755287081456393,0.3926420876052625,0.05765248069548774,0.2091584677788108,0.0158439294741953,0.038634464152225885,0.2354933675266722,0.6510910485736882,0.875,1.0,0.9999572083229424,1.1679159407993718,4.279167705767417e-05,0.9999572083229424,0.8325546111576977,4.0,0.6366197723675814,0.8376245202878024,2.520443781600874,3.045686789392893,179.46661712279476,0.6773602647829667,3.469446951953614e-18,158.09062821657017,0.5,0.5,0.5730036391936022,0.47705682202077515,3.162742824419954
open_path,3,2.0,100.0,8,-0.06051574700710983,0.05158243920651419,0.2790913787767224,0.1269508815558656,0.14928962414476316,0.14589717021227608,0.07699369602372216,0.1895566671259332,0.0964634373320029,0.29694043865684916,-0.10841055544008182,0.1351212504298689,0.04789480843297199,0.037262783233672984,0.2354933675266722,0.5390847431891559,0.875,1.0,0.9999572083229424,0.836415942117608,4.279167705767417e-05,0.9999572083229424,1.2686362411795196,100.0,15.915494309189532,31.325044855666228,20.713924341161412,39.0978295264361,90.46765001923414,2.5266379240890484,4.728059221007268e-18,158.09062821657017,0.1,0.2,0.3198553883463036,0.20289006879633506,0.6325485648839908
open_path,3,2.0,250.0,8,-0.08373704745985161,0.05606597581595749,0.17893542941329746,0.1395540173733123,0.1703398034126556,0.1585785267732181,0.08041964750801617,0.20139299520403242,0.10484802246221048,0.3227504497385664,-0.1257051884213473,0.13663403568006252,0.04196814096149572,0.05110827142852824,0.2354933675266722,0.5926027507229319,0.875,1.0,0.9999572083229424,0.9224809358886292,4.279167705767417e-05,0.9999572083229424,1.2686362411795196,16.0,2.5464790894703255,5.012007176906597,5.170112392916099,9.215997333756238,146.71235324049766,1.862830543562864,2.271286182423036e-18,158.09062821657017,0.25,0.5,0.6588079411669524,0.4178938150706303,1.581371412209977
open_path,3,2.0,500.0,8,0.08809171487757154,0.10700086853563465,0.4374935456148344,0.234048189967261,0.2964868484464911,0.3026441589375902,0.1421010879502721,0.3839563014955808,0.20010049418433826,0.6159632101233147,0.08338220575764933,0.32641473431599477,0.004709509119922227,0.06141876652057564,0.2354933675266722,0.9938631920950067,0.5,0.875,0.9999572083229424,1.6632846318657826,4.279167705767417e-05,0.9999572083229424,1.2686362411795196,4.0,0.6366197723675814,1.2530017942266491,2.520443781600874,4.038083660192765,179.46661713027285,1.0906293702294476,5.078750300253898e-18,158.09062821657017,0.5,1.0,0.9952732679342243,0.6313198687892656,3.162742824419954
open_path,4,0.5,100.0,8,0.02345688346526831,0.014122033870236033,0.14066749436337872,0.035140331792535465,0.04411630386067983,0.03994314365516002,0.02231025458693736,0.047714855303226625,0.0264093740078484,0.08129516549937012,-0.032825382982474054,0.04279626709525029,0.05628226644774234,0.023983123487758676,0.20729156282554181,0.16952128351750545,1.0,1.0,0.9999668437657884,0.5613795013837461,3.315623421162872e-05,0.9999668437657884,0.4723807270774388,100.0,15.915494309189532,17.331091860990895,20.713924341161412,22.446756349031016,90.46765001923409,0.5152781959709859,3.708994804513593e-18,150.35257070697764,0.1,0.05,0.10553419654025298,0.09970464098643605,0.6651033602537475
open_path,4,0.5,250.0,8,0.016758356006670437,0.018734253581124072,0.40074830571772707,0.04327371746392609,0.05232254100040754,0.052988470990724776,0.0278146394278551,0.06661310697201354,0.03503460720516665,0.10784595614053669,-0.0374646465638822,0.055964998013403953,0.05422300257055261,0.031258431389536614,0.20729156282554181,0.2087577365623201,1.0,1.0,0.9999668437657884,0.608615267411623,3.315623421162872e-05,0.9999668437657884,0.4723807270774388,16.0,2.5464790894703255,2.7729746977585426,5.170112392916099,5.55888042629965,146.71235324049783,0.4727885116139039,4.349181921048444e-18,150.35257070697764,0.25,0.125,0.2120685847908183,0.20035422454754045,1.6627584006343687
open_path,4,0.5,500.0,8,0.08205094428331097,0.037392803394082935,0.06426972457049392,0.09628991102985417,0.12852980073688275,0.10576281939012558,0.0555383063426907,0.1338729908263144,0.06992764208826911,0.21525611454694615,0.039090923928809584,0.11334492359689095,0.04296002035450133,0.021411401345818436,0.20729156282554181,0.4645143763564198,0.875,1.0,0.9999668437657884,0.8326936883070073,3.315623421162872e-05,0.9999668437657884,0.4723807270774388,4.0,0.6366197723675814,0.6932436744396356,2.520443781600874,2.672071437505526,179.46661709512728,0.3736388308780716,4.349181921048444e-18,150.35257070697764,0.5,0.25,0.3058764012790317,0.28898023366403885,3.3255168012687375
open_path,4,1.0,100.0,8,-0.0030569296527324496,0.026533173153560966,0.9115126827055341,0.0647076454625012,0.07026670450561699,0.07504714665311925,0.042388636615228986,0.08893403258371789,0.04961923331059693,0.15274136307577987,-0.06489000670340406,0.07488498422598605,0.061833077050671585,0.04087669246805457,0.20729156282554181,0.3121576420211548,1.0,1.0,0.9999668437657884,0.6731163254893922,3.315623421162872e-05,0.9999668437657884,0.8325546111576977,100.0,15.915494309189532,20.940613007195054,20.713924341161412,26.82208436150551,90.46765001923416,1.1135032030016303,4.146782255542969e-18,150.35257070697764,0.1,0.1,0.19308731254729677,0.1607557324172995,0.6651033602537475
open_path,4,1.0,250.0,8,-0.019264340955186986,0.032867271631796854,0.5761943518852586,0.0764621428665894,0.08906692789170358,0.0929626825997752,0.04962662318319781,0.11487665563906758,0.06146452254098447,0.1892043533793776,-0.07642049062338643,0.0899324502801953,0.05715614966819944,0.051599585761438,0.20729156282554181,0.36886278353229707,1.0,1.0,0.9999668437657884,0.7795957318123692,3.315623421162872e-05,0.9999668437657884,0.8325546111576977,16.0,2.5464790894703255,3.3504980811512097,5.170112392916099,6.532237724175007,146.71235324049746,0.9519046662436574,3.708994804513593e-18,150.35257070697764,0.25,0.25,0.39126320608978427,0.32574798640639446,1.6627584006343687
