geometry,n,CV,L_m,ak,sd_pred_loglinear,sd_pred_lognormal,sd_pred_mc,mean_pred_mc,mae_pred_mc,sd_pred_mc_se,sd_mc_m_median,sd_mc_m_lo,sd_mc_m_hi,sd_emp_total,mean_emp_total,mae_emp_total,sd_emp_total_lo,sd_emp_total_hi,sd_emp_pure,mean_emp_pure,mae_emp_pure,sd_emp_pure_lo,sd_emp_pure_hi,m_realizations
open_path,4,1.0,250.0,0.9999668437657885,0.19265304382772916,0.214372090661867,0.20240015218371185,0.00556352184885427,0.15473415351086622,0.002263185410555077,0.19514416279884622,0.11759434917189861,0.2885105139660801,0.15424973269814818,0.05078509695932838,0.11886787950066832,0.11730544004489242,0.2252927844578865,0.1722805748180235,-0.0038596881684542354,0.1379453330725682,0.13101772227873612,0.2516281210335201,20
open_path,4,1.0,500.0,0.9999668437657885,0.20557785568387246,0.24030781089086983,0.20426601724585744,0.007086054173370409,0.15751533909174828,0.002284049024248803,0.19617297388335775,0.12327673773966905,0.3024199040701226,0.17255766988800617,0.040153635100379954,0.1375519963056472,0.1312284504177741,0.2520328382332453,0.1915461449323927,0.00022127374298653787,0.15528819583944317,0.14566900329200258,0.2797668662962339,20
open_path,4,2.0,100.0,0.9999668437657885,0.199781292600267,0.24261745550948324,0.2277505093168348,0.00744569419441277,0.1671918126232824,0.0025466464544181737,0.2108572348871635,0.13694109216903144,0.3765865415285058,0.1705596497316598,0.040903982586435995,0.1346831922101606,0.1297089752811952,0.2491145866644913,0.18102387867621414,-0.02803282625920649,0.14164788947104273,0.1376669208775974,0.2643983426547651,20
open_path,4,2.0,250.0,0.9999668437657885,0.2935622842008491,0.3820718326487198,0.3028785862809117,0.006784814204719972,0.22238934675790628,0.0033867089043407824,0.27708529610491095,0.17227803081909449,0.4583828422801977,0.23441354408557502,0.04781884756171827,0.1792237728358722,0.17826924857790233,0.342377773613573,0.25519431604994014,-0.012221364363547751,0.2085736571831147,0.19407282604356155,0.37272957972138615,20
open_path,4,2.0,500.0,0.9999668437657885,0.313256949885698,0.45574122389826655,0.3261767153715792,0.011451113921181174,0.24135594675851377,0.0036472224725488146,0.29721678314673394,0.18791981788461867,0.5512142980184169,0.2585663685602056,0.039867659712274524,0.2013746468988165,0.19663723958679435,0.3776547039733845,0.2846986435741649,0.011239121659962117,0.23214142748539673,0.21651058371689702,0.4158227636460405,20
point,1,0.5,100.0,0.9999035353096265,0.18518434994300983,0.191282193970373,0.19055458313435963,-0.0006965210264462634,0.14893220066800023,0.002130731364631814,0.18462498307840236,0.12379396272055004,0.26364268910936883,0.10479690973303528,0.06175471061688968,0.09563411645774797,0.07969704320742824,0.15306339390901746,0.1850348120244958,0.00390664791960288,0.15362676493754296,0.14071719716126296,0.27025659813763,20
point,1,0.5,250.0,0.9999035353096265,0.2187310574545319,0.22903238959601455,0.22632399873983758,0.0036847506957356827,0.17759951094995335,0.0025306955873312153,0.21800946316567227,0.15353913965344537,0.32669960186444263,0.15139458429426877,0.06420004990420365,0.12453445857991871,0.11513412710935586,0.22112263568226917,0.22823539476688923,0.011049709673238973,0.17878827865330588,0.1735708253663061,0.33335414395499124,20
point,1,0.5,500.0,0.9999035353096265,0.20851111962119281,0.22180866892703538,0.21435038649475294,-0.00016804349365452363,0.16634331806492159,0.002396809795980017,0.20742648705512107,0.14316741306122557,0.30080307707246134,0.17596197870714425,0.03355241361925507,0.14658702598485132,0.13381739457406108,0.2570050751350689,0.19713996215699028,-0.029721495668493036,0.16527505717777466,0.14992304755894603,0.28793703707211626,20
point,1,1.0,100.0,0.9999035353096265,0.32638097962455404,0.36234466932597637,0.3491107586238729,0.0013637527103740382,0.2638787918414258,0.0039036649284147507,0.3263460797210995,0.2068828685525343,0.5335127627964664,0.1823477175329383,0.05426902765488216,0.15575149640848204,0.13867368761177679,0.26633190413968894,0.34733905169419377,-0.0030604921656431764,0.2787306857223507,0.26414801238908203,0.5073135670210867,20
point,1,1.0,250.0,0.9999035353096265,0.3855058855043354,0.44640468008760836,0.42072675357384587,0.0038956857084054223,0.31131423616364046,0.004704456198502582,0.3995269512960253,0.2449600102052244,0.6741948973942777,0.2639037390160404,0.06227727473603045,0.215947337141185,0.20069625854943682,0.38545031587263756,0.4193825294854827,0.015651399690823777,0.32250969902877824,0.3189363852234749,0.6125382272504282,20
point,1,1.0,500.0,0.9999035353096265,0.3674936003259508,0.4465640565363944,0.37356674641483073,-0.0016592438579113421,0.2837951393208324,0.00417712536889392,0.35427245645662525,0.2118327206919691,0.5340730335988607,0.2965719512400751,0.01730198433147464,0.23931251059946118,0.22554012014574498,0.4331645800497858,0.3281345672953415,-0.051475872448222174,0.285293541382856,0.24954318647569695,0.47926404182182897,20
point,1,2.0,100.0,0.9999035353096265,0.4973352301870261,0.6462601335973432,0.5818491572505271,0.017989688528544403,0.40513804650596114,0.0065060846527324485,0.5224299656466449,0.2728790658862525,1.0358698237083397,0.28133800269925424,0.03901642253761185,0.2311380593565835,0.2139548486127351,0.41091430690496306,0.6193922985333357,-0.013691422314138826,0.44095887552478363,0.47104189335650365,0.9046668228684779,20
point,1,2.0,250.0,0.9999035353096265,0.5874290178499367,0.8400751004059863,0.6439936676437501,-0.0058911517525660085,0.442754258044572,0.0072009682669521265,0.574789635098758,0.29054878728493305,1.0891910780178011,0.3960036444865153,0.05923960720753069,0.32308431645466473,0.3011569677516174,0.5783916909368433,0.6835243684050912,0.022951695521906776,0.4966665334849039,0.5198137164624661,0.99833630508878,20
point,1,2.0,500.0,0.9999035353096265,0.5599821243278599,0.8917106473808194,0.6149193473901124,-0.0019121746745932935,0.44052223323113604,0.006875866844300459,0.5548132646761406,0.3225070752473598,1.0142296320770532,0.43586099834904596,0.007837186545824767,0.347177771303491,0.33146810250747866,0.6366062114792224,0.48041843622227615,-0.07736063992897575,0.429815501627613,0.36535360600602035,0.7016855414150066,20
point,2,0.5,100.0,0.9999365942104642,0.10066740254137618,0.10424286974517911,0.10205659249930563,-0.0005057231597175601,0.08037673751961062,0.0011411700470746026,0.09753793336101069,0.06944020106824472,0.1465713045859624,0.06526133363228513,0.08300090649010285,0.0884756277709842,0.04963061734851001,0.09531885283862891,0.1058278400561713,-0.009678668161088403,0.084821787299842,0.08048105581539658,0.15456914149780515,20
point,2,0.5,250.0,0.9999365942104642,0.11121203396553206,0.11697294045693495,0.11395336365116751,0.0014465942035622654,0.08948306533525766,0.0012741966214774112,0.11015052150779733,0.08049458833253245,0.1572090591612113,0.08473422773856006,0.08333906011309225,0.0965522899066409,0.06443956626613491,0.12376040964340718,0.10627056504636216,-0.012719448259536687,0.08955688660312724,0.08081774391776651,0.1552157730610791,20
