run,geometry,n,CV,L_m,seed,e_signed,e_pure_representativeness,e_transport,sd_pred_loglinear,sd_pred_lognormal,sd_pred_mc,z_total_loglinear,z_pure_loglinear,z_total_lognormal,z_pure_lognormal,z_total_mc,z_pure_mc,pit_pure_mc
source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_n1_op,open_path,1,0.5,500.0,7,0.2370966739223206,0.239676730647298,-0.0025800567249774,0.12606260525836654,0.1325736718206735,0.1282956656062449,1.880785133992659,1.901251605550101,1.788414476767534,1.8078757822405191,1.848048979690392,1.8681592204595223,0.9545
source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_n1_op,open_path,1,1.0,100.0,0,-0.0302126658429264,-0.032109419216772,0.0018967533738456,0.14540765751726872,0.15726382740342973,0.1560002051675082,-0.20777905619818077,-0.2208234405602653,-0.1921145271723655,-0.20417549125522388,-0.19367068017945854,-0.2058293396620466,0.46975
source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_n1_op,open_path,1,1.0,100.0,1,0.0710887575485742,0.0572957349135959,0.0137930226349782,0.14540765751726872,0.15726382740342973,0.1560002051675082,0.48889280497577403,0.3940351965768475,0.45203502116357525,0.36432875798332726,0.4556965644515742,0.36727986897243825,0.69025
source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_n1_op,open_path,1,1.0,100.0,2,-0.0963904687023781,-0.1130216448599292,0.0166311761575511,0.14540765751726872,0.15726382740342973,0.1560002051675082,-0.6628981605795464,-0.7772743663552015,-0.6129220577539876,-0.7186754050567151,-0.6178868072569327,-0.7244967706200773,0.23475
source_heterogeneity_les_rice_paddy_l100_cv1p0_s3_wind3_n1_op,open_path,1,1.0,100.0,3,-0.0956743849034,-0.0939081880567011,-0.0017661968466988,0.14540765751726872,0.15726382740342973,0.1560002051675082,-0.657973496973759,-0.645826978166872,-0.6083686661012389,-0.5971378772042597,-0.6132965325312733,-0.6019747727630576,0.2905
source_heterogeneity_les_rice_paddy_l100_cv1p0_s4_wind3_n1_op,open_path,1,1.0,100.0,4,0.0541620442448182,0.0221478209824665,0.0320142232623516,0.14540765751726872,0.15726382740342973,0.1560002051675082,0.37248412614298443,0.15231536880948796,0.3444024295928906,0.14083226478807856,0.3471921346940581,0.14197302470650505,0.61125
source_heterogeneity_les_rice_paddy_l100_cv1p0_s5_wind3_n1_op,open_path,1,1.0,100.0,5,-0.1486366412732161,-0.1649092141816068,0.0162725729083907,0.14540765751726872,0.15726382740342973,0.1560002051675082,-1.0222064216636177,-1.1341164351129311,-0.945141954938676,-1.0486150369376699,-0.9527977294235906,-1.057108957033309,0.11225
source_heterogeneity_les_rice_paddy_l100_cv1p0_s6_wind3_n1_op,open_path,1,1.0,100.0,6,-0.0842440213261207,-0.1475276097174666,0.0632835883913459,0.14540765751726872,0.15726382740342973,0.1560002051675082,-0.5793644073807861,-1.0145793711032454,-0.5356859407345408,-0.9380899101419758,-0.5400250675033541,-0.9456885621339792,0.147
source_heterogeneity_les_rice_paddy_l100_cv1p0_s7_wind3_n1_op,open_path,1,1.0,100.0,7,0.0080482789854765,-0.0409190174358456,0.0489672964213221,0.14540765751726872,0.15726382740342973,0.1560002051675082,0.05534976027325576,-0.28140895833485263,0.0511769242702596,-0.2601934476062052,0.05159146410631003,-0.2623010488473911,0.443
source_heterogeneity_les_rice_paddy_l250_cv1p0_s0_wind3_n1_op,open_path,1,1.0,250.0,0,-0.0315906372842678,-0.0250762659549863,-0.0065143713292814,0.21025599117811444,0.23456905173516718,0.22158423885686743,-0.15024845240917004,-0.1192654050639794,-0.1346752141878214,-0.10690355683962038,-0.14256716744494544,-0.11316809392379365,0.51675
source_heterogeneity_les_rice_paddy_l250_cv1p0_s1_wind3_n1_op,open_path,1,1.0,250.0,1,0.0967926789485296,0.0821175104204947,0.0146751685280348,0.21025599117811444,0.23456905173516718,0.22158423885686743,0.46035634183918916,0.39055966947895615,0.41264044950742407,0.3500781957937354,0.4368211360513458,0.3705927409103253,0.7015
source_heterogeneity_les_rice_paddy_l250_cv1p0_s2_wind3_n1_op,open_path,1,1.0,250.0,2,-0.1295609869509698,-0.1691048471037691,0.0395438601527993,0.21025599117811444,0.23456905173516718,0.22158423885686743,-0.6162059222427323,-0.8042807539334995,-0.5523362352900951,-0.7209171280390886,-0.584703080053721,-0.7631627952248109,0.2115
source_heterogeneity_les_rice_paddy_l250_cv1p0_s3_wind3_n1_op,open_path,1,1.0,250.0,3,-0.1745139186478861,-0.1688267009000107,-0.0056872177478753,0.21025599117811444,0.23456905173516718,0.22158423885686743,-0.8300068771883408,-0.8029578608154491,-0.7439767409935883,-0.7197313526705952,-0.7875736990509219,-0.7619075335455807,0.21325
source_heterogeneity_les_rice_paddy_l250_cv1p0_s4_wind3_n1_op,open_path,1,1.0,250.0,4,0.0039909243886913,-0.0345703979682014,0.0385613223568927,0.21025599117811444,0.23456905173516718,0.22158423885686743,0.018981263584115723,-0.16442051317774686,0.017013857365962875,-0.14737834216609283,0.018010867601775785,-0.1560146973744472,0.4965
source_heterogeneity_les_rice_paddy_l250_cv1p0_s5_wind3_n1_op,open_path,1,1.0,250.0,5,-0.1747023137618867,-0.1705550648498363,-0.0041472489120503,0.21025599117811444,0.23456905173516718,0.22158423885686743,-0.83090290451648,-0.8111781447661758,-0.7447798951718867,-0.7270996049487216,-0.7884239179788226,-0.769707564625147,0.208
source_heterogeneity_les_rice_paddy_l250_cv1p0_s6_wind3_n1_op,open_path,1,1.0,250.0,6,-0.0726294963728409,-0.1335392229458308,0.0609097265729898,0.21025599117811444,0.23456905173516718,0.22158423885686743,-0.34543365906426976,-0.635126838467616,-0.30962949219252056,-0.5692960002950391,-0.32777374757126115,-0.6026566854878636,0.28775
source_heterogeneity_les_rice_paddy_l250_cv1p0_s7_wind3_n1_op,open_path,1,1.0,250.0,7,0.0267603802593649,-0.046406202676439,0.0731665829358039,0.21025599117811444,0.23456905173516718,0.22158423885686743,0.12727523296444543,-0.22071286728341954,0.11408316681766642,-0.19783599896559445,0.1207684282845171,-0.20942916750687823,0.47325
source_heterogeneity_les_rice_paddy_l500_cv1p0_s0_wind3_n1_op,open_path,1,1.0,500.0,0,-0.0943327928395904,-0.0536449065255921,-0.0406878863139982,0.2221809597350492,0.2604978039012791,0.22144164188423754,-0.42457640363099636,-0.24144691151556663,-0.36212509828044354,-0.20593227935972128,-0.4259939189256215,-0.24225302011459932,0.4475
source_heterogeneity_les_rice_paddy_l500_cv1p0_s1_wind3_n1_op,open_path,1,1.0,500.0,1,0.2204508452574673,0.2566143091888172,-0.0361634639313499,0.2221809597350492,0.2604978039012791,0.22144164188423754,0.9922130389586711,1.1549788491994535,0.8462675767547415,0.9850920251368661,0.9955256986972297,1.1588349282695745,0.87675
source_heterogeneity_les_rice_paddy_l500_cv1p0_s2_wind3_n1_op,open_path,1,1.0,500.0,2,0.2006747837768195,0.1889963164406652,0.0116784673361542,0.2221809597350492,0.2604978039012791,0.22144164188423754,0.9032042350349201,0.8506413720871641,0.7703511537197806,0.7255198071162595,0.9062197248416616,0.8534813724848839,0.82475
source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_n1_op,open_path,1,1.0,500.0,3,0.0030559149358983,-0.0609793330199022,0.0640352479558006,0.2221809597350492,0.2604978039012791,0.22144164188423754,0.013754171102431455,-0.27445796027085334,0.011731058343418515,-0.23408770479697233,0.013800091572188724,-0.27537428146319565,0.431
